"","tweet","full_text","retweet_count","favorite_count","lang","word_count","bingNeg","bingPos","bingWords","bing","loughNeg","loughPos","loughWords","lough","nrcNeg","nrcPos","nrcWords","nrc","bingRatio","loughRatio","nrcRatio"
"506",579,"RT @hawanatu_brima: School strike for climate justice week 26!!
Yes!! We did it 📢
#PeopleNotProfit 
@FFF_SierraLeone @IsataRoseline @FFFMAP…",176,0,"en",17,1,0,1,5.88235293425605e-10,0,0,0,5.88235293425605e-10,1,1,2,0.0588235299307958,0.0588235294117647,0,0.117647058823529
"507",580,"RT @LamechLamarch25: Global Climate Strike!

Voices of hope for our planet.

Let us fight for justice!
Fight for our planet!
Fight for our…",165,0,"en",23,1,0,1,4.3478260831758e-10,0,0,0,4.3478260831758e-10,4,2,6,0.0869565220982987,0.0434782608695652,0,0.260869565217391
"508",581,"RT @GeorgeLeeRTE: This was the Fridays for Future Climate strike in Dublin today. The organisers emailed all 191 secondary schools in Dubli…",320,0,"en",22,1,0,1,4.54545454132231e-10,0,0,0,4.54545454132231e-10,1,0,1,4.54545454132231e-10,0.0454545454545455,0,0.0454545454545455
"509",582,"RT @ajplus: Hundreds of Australian students protested at the PM's home to demand action against the climate crisis — linked to deadly flood…",251,0,"en",22,3,0,3,4.54545454132231e-10,3,0,3,4.54545454132231e-10,3,1,4,0.0454545458677686,0.136363636363636,0.136363636363636,0.181818181818182
"510",583,"RT @Project90by2030: #PeopleNotProfit
At Parliament, Cape Town Now! 
#GlobalClimateStrike #ClimateAction https://t.co/oOGGefmFPx",137,0,"en",13,0,0,0,7.69230768047337e-10,0,0,0,7.69230768047337e-10,0,0,0,7.69230768047337e-10,0,0,0
"511",584,"RT @_DylanHamilton_: Global Climate Strike coming along Princes Street in Edinburgh!! #FridaysForFuture #PeopleNotProfit https://t.co/GFacH…",236,0,"en",16,1,0,1,6.2499999921875e-10,0,0,0,6.2499999921875e-10,1,0,1,6.2499999921875e-10,0.0625,0,0.0625
"512",586,"RT @FFFMAPA: Fridays For Future Sierra Leone joins the Global Climate Strike with childrens! They're fighting against fossil fuel industrie…",252,0,"en",20,1,0,1,4.999999995e-10,1,0,1,4.999999995e-10,2,0,2,4.999999995e-10,0.05,0.05,0.1
"513",587,"RT @FFFMAPA: Youth from different cities of Kenya gathered outside the government buildings and public places  demanding urgent climate act…",250,0,"en",20,1,0,1,4.999999995e-10,1,0,1,4.999999995e-10,3,2,5,0.1000000004,0.05,0.05,0.25
"514",591,"RT @corathecoolbean: Amazing #schoolstrike4climate today, so many brilliant speakers, so much good vibes and amazing POWER 🌍❤️
Thanks to ev…",150,0,"en",19,0,4,4,0.210526316094183,0,2,2,0.105263158310249,0,2,2,0.105263158310249,0.210526315789474,0.105263157894737,0.105263157894737
"515",594,"RT @fridays_kenya: 📍Mombasa, Kenya.

🔆Climate change is killing our corals and yet we contribute the least amount of greenhouse emissions.…",287,0,"en",20,1,0,1,4.999999995e-10,0,0,0,4.999999995e-10,1,1,2,0.05000000045,0.05,0,0.1
"516",596,"RT @Fridays4future: In South Korea activists from @youth4climatekr demanded real climate action from their government. 
For a world that pr…",259,0,"en",20,0,0,0,4.999999995e-10,0,0,0,4.999999995e-10,1,2,3,0.1000000004,0,0,0.15
"517",597,"RT @JessAntonisse: Brussels showing up! #PeopleNotProfit #ClimateStrike #FridaysForFuture 🌱🌍 https://t.co/VlLFJAm6gK",181,0,"en",11,0,0,0,9.09090907438017e-10,0,0,0,9.09090907438017e-10,0,0,0,9.09090907438017e-10,0,0,0
"518",598,"RT @GlenTyler: Climate strike today in Cape Town #PeopleNotProfit 

Great work by @AfrClimAlliance and partners. https://t.co/u8bZUePbJv",156,0,"en",18,1,2,3,0.11111111154321,0,1,1,0.0555555560493827,1,0,1,5.55555554938272e-10,0.166666666666667,0.0555555555555556,0.0555555555555556
"519",600,"RT @eilidhrobb03: Awesome turnout today in Brussels! 

And a cute love letter to the fossil fuel industry from me xox 

#peoplenotprofit #F…",213,0,"en",22,0,3,3,0.136363636694215,0,0,0,4.54545454132231e-10,0,2,2,0.0909090912809917,0.136363636363636,0,0.0909090909090909
"520",602,"School strike week 188. Thousands of people showed up to the climate strike in Stockholm! #FridaysForFuture #PeopleNotProfit #ClimateStrike https://t.co/ftwURCHcOn",1512,7745,"en",21,2,0,2,4.76190475736961e-10,0,0,0,4.76190475736961e-10,2,0,2,4.76190475736961e-10,0.0952380952380952,0,0.0952380952380952
"521",604,"RT @350Pilipinas: Oragon Bikers Inc. from Naga City,  joins the  #ClimateStrike to call for safe roads, clean air and a safe climate by dem…",124,0,"en",24,0,3,3,0.1250000003125,0,0,0,4.16666666319444e-10,0,3,3,0.1250000003125,0.125,0,0.125
"522",606,"RT @WakioDorcas: Global strike at Ukunda 🇰🇪!!!!!
People Not Profit!
No Planet B!
#FridaysForFuture #PeopleNotProfit 

Week 69 of #ClimateSt…",190,0,"en",18,1,0,1,5.55555554938272e-10,0,0,0,5.55555554938272e-10,1,0,1,5.55555554938272e-10,0.0555555555555556,0,0.0555555555555556
"523",612,"RT @kamranalibaig66: Students from across the country came out for climate justice.
#PeopleNotProfit 
#ClimateCrisis 
#ClimateAction https:…",198,0,"en",16,0,0,0,6.2499999921875e-10,0,0,0,6.2499999921875e-10,0,1,1,0.062500000546875,0,0,0.0625
"524",613,"RT @FFFinBD: 📌Dhaka 
Global Climate Strike 
🇯🇵 stop financing coal in #Matarbari.  
Polluters must Pay #Reparations, Limit emissions!
#Loss…",203,0,"en",18,4,0,4,5.55555554938272e-10,2,0,2,5.55555554938272e-10,2,1,3,0.0555555560493827,0.222222222222222,0.111111111111111,0.166666666666667
"525",614,"RT @Fridays4future: Indonesia joins the Global Climate Strike with Fridays for Future Indonesia and Jeda Iklim! They're fighting against fo…",233,0,"en",20,1,0,1,4.999999995e-10,1,0,1,4.999999995e-10,2,0,2,4.999999995e-10,0.05,0.05,0.1
"526",615,"RT @Zipat_YN: Today, the youth of Feni go on a global climate strike to save their next generation🌍🌍 and to present to the world leaders th…",253,0,"en",26,1,0,1,3.84615384319527e-10,0,0,0,3.84615384319527e-10,1,3,4,0.115384615680473,0.0384615384615385,0,0.153846153846154
"527",616,"RT @newyss4c: Newcastle thankyou for today! it was incredible! we’re looking forward to what’s coming this year! 

#peoplenotprofit https:/…",237,0,"en",19,0,1,1,0.0526315794182825,0,1,1,0.0526315794182825,0,1,1,0.0526315794182825,0.0526315789473684,0.0526315789473684,0.0526315789473684
"528",617,"RT @NayonSorkarBD: #Bangladesh's youth on #globalclimatestrike demanding #climateaction &amp; #limatereparations &amp; #climatejustice. We demanded…",174,0,"en",14,0,0,0,7.14285713265306e-10,0,0,0,7.14285713265306e-10,1,1,2,0.0714285720408163,0,0,0.142857142857143
"529",618,"RT @AWIs4Future: Our friends up North have already begun the #GlobalclimateStrike during the #HALOAC3 campaign on Svalbard in the #Arctic.W…",236,0,"en",20,0,0,0,4.999999995e-10,0,0,0,4.999999995e-10,0,0,0,4.999999995e-10,0,0,0
"530",619,"RT @FFFMAPA: Cox's Bazar, Bangladesh
Coastal areas suffer the worst consequences of climate injustice. Today the activist has joined the #G…",220,0,"en",21,3,0,3,4.76190475736961e-10,2,0,2,4.76190475736961e-10,2,1,3,0.0476190480498866,0.142857142857143,0.0952380952380952,0.142857142857143
"531",620,"RT @AWIs4Future: Our colleagues at #Neumayer in #Antarctica have started their #GlobalClimateStrike early! Our data show: the west Antarcti…",893,0,"en",19,0,0,0,5.26315788919668e-10,0,0,0,5.26315788919668e-10,0,0,0,5.26315788919668e-10,0,0,0
"532",622,"RT @ashiqur_shakib: 📍We are the youth of Barishal doing Global Climate Strike🌍
Polluters must Pay #Reparations, Limit emissions!🇧🇩
#LossAnd…",119,0,"en",19,3,0,3,5.26315788919668e-10,1,0,1,5.26315788919668e-10,1,2,3,0.105263158310249,0.157894736842105,0.0526315789473684,0.157894736842105
"533",623,"RT @shahinclimate: 📍Satkhira
Global Climate Strike
🇯🇵 stop financing coal in #Matarbari.  
Polluters must Pay #Reparations, Limit emissions…",128,0,"en",17,3,0,3,5.88235293425605e-10,1,0,1,5.88235293425605e-10,1,1,2,0.0588235299307958,0.176470588235294,0.0588235294117647,0.117647058823529
"534",624,"RT @StrikeClimate: SYDNEY STRIKE KICKING OFF NOW!!!! #ClimateStrike #PeopleNotProfit https://t.co/CB4Eq4W9DL",297,0,"en",12,1,0,1,8.33333331944444e-10,0,0,0,8.33333331944444e-10,1,0,1,8.33333331944444e-10,0.0833333333333333,0,0.0833333333333333
"535",625,"RT @Fridays4future: Today's #GlobalClimateStrike has started with Manila, Philippines calling on the youth to #MarchForClimateLeadership &amp;…",406,0,"en",16,0,0,0,6.2499999921875e-10,0,0,0,6.2499999921875e-10,0,1,1,0.062500000546875,0,0,0.0625
"536",626,"Graphics by @namevdelang",36,334,"en",3,0,0,0,3.33333331111111e-09,0,0,0,3.33333331111111e-09,0,0,0,3.33333331111111e-09,0,0,0
"537",627,"Tomorrow is the day! All over the planet people will strike, march and protest to demand world leaders to prioritise #PeopleNotProfit

More info can be found at https://t.co/Ynp0V3jQ8q

Where will you be joining from?
#FridaysForFuture #ClimateStrike https://t.co/KXPzOV2cYj",1263,3898,"en",41,2,0,2,2.43902438905413e-10,1,0,1,2.43902438905413e-10,2,2,4,0.0487804880249851,0.0487804878048781,0.024390243902439,0.0975609756097561
"538",628,"""Russian and Ukrainian environmental activists have made a joint call for a European embargo on Russian oil, gas and coal""
#PeopleNotProfit https://t.co/N5k9ktk7Yr",706,2718,"en",24,0,0,0,4.16666666319444e-10,1,0,1,4.16666666319444e-10,1,0,1,4.16666666319444e-10,0,0.0416666666666667,0.0416666666666667
"539",629,"RT @Fridays4future: Are you from a country in Africa and wondering who to contact to join their actions on March 25th? Find some of our Afr…",147,0,"en",26,0,0,0,3.84615384319527e-10,0,0,0,3.84615384319527e-10,0,3,3,0.115384615680473,0,0,0.115384615384615
"540",630,"RT @ilyess_ek: European Leaders are buying Coal, Oil and Gas from Putin's Regime. 

Russian bombs forced us to flee a war you finance, you…",300,0,"en",24,1,0,1,4.16666666319444e-10,1,0,1,4.16666666319444e-10,3,0,3,4.16666666319444e-10,0.0416666666666667,0.0416666666666667,0.125
"541",632,"RT @FFFinBD: We will be joining the Global Climate Strike on the 25th instant from different districts around Bangladesh. Join us to fight…",155,0,"en",23,1,0,1,4.3478260831758e-10,0,0,0,4.3478260831758e-10,2,1,3,0.0434782612665406,0.0434782608695652,0,0.130434782608696
"542",633,"RT @YACAPhilippines: Looks like we're striking across the Philippines... sabay-sabay! 👀

Tara, sali na this Friday! Message your YACAP regi…",109,0,"en",20,0,2,2,0.1000000004,0,0,0,4.999999995e-10,0,1,1,0.05000000045,0.1,0,0.05
"543",634,"RT @Fridays4future: 📣3 days left until the Global Climate Strike! 

We are mobilizing across the world to demand those in power prioritize…",275,0,"en",22,1,0,1,4.54545454132231e-10,0,0,0,4.54545454132231e-10,2,0,2,4.54545454132231e-10,0.0454545454545455,0,0.0909090909090909
"544",635,"Sweden today confirmed its shortsighted, racist, colonial and nature-hostile approach. Sweden pretends to be a leader for environment and human rights, but at home they violate indigenous rights and continue waging a war on nature. The world will remember this.
#StandWithSápmi https://t.co/r1grDdqcEm",1241,4419,"en",45,4,0,4,2.22222222123457e-10,2,0,2,2.22222222123457e-10,2,3,5,0.0666666668592593,0.0888888888888889,0.0444444444444444,0.111111111111111
"545",636,"RT @Fridays4future: Are you from a country in Asia and wondering who to contact to join their actions on March 25th? Find some of our Asian…",145,0,"en",26,0,0,0,3.84615384319527e-10,0,0,0,3.84615384319527e-10,0,3,3,0.115384615680473,0,0,0.115384615384615
